trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2022-03-22,1.082501892,0,0,3,0.007972418096,-0.04703938369,0.3436978811,URA.US;XSD.US;XTN.US
2022-03-23,1.06320756,0,0,3,-0.01782383197,-0.0640247936,0,URA.US;XSD.US;XTN.US
2022-03-24,1.084617506,0,0,3,0.0201371275,-0.04517694153,0.664975599,COPX.US;URA.US;XME.US
2022-03-25,1.08050579,0,0,3,-0.003790936878,-0.04879661548,0,COPX.US;URA.US;XME.US
2022-03-28,1.058673675,0,0,3,-0.02020545824,-0.06801611574,0,COPX.US;URA.US;XME.US
2022-03-29,1.045464121,0,0,3,-0.01247745593,-0.07964490358,0.3273503399,CIBR.US;COPX.US;XME.US
2022-03-30,1.048625273,0,0,3,0.003023682569,-0.07686204192,0,CIBR.US;COPX.US;XME.US
2022-03-31,1.043288285,0,0,3,-0.005089509075,-0.08156036094,0,CIBR.US;COPX.US;XME.US
2022-04-01,1.058910971,0,0,3,0.0149744675,-0.06780721641,0,CIBR.US;COPX.US;XME.US
2022-04-04,1.06330221,0,0,3,0.004146938302,-0.06394147045,0,CIBR.US;COPX.US;XME.US
2022-04-05,1.036538602,0,0,3,-0.02517027429,-0.08750232039,0,CIBR.US;COPX.US;XME.US
2022-04-06,1.017538008,0,0,3,-0.0183308111,-0.104229143,0,CIBR.US;COPX.US;XME.US
2022-04-07,1.022822116,0,0,3,0.005193031746,-0.09957737649,0.6623638241,XLRE.US;XLU.US;XME.US
2022-04-08,1.024500633,0,0,3,0.001641064722,-0.09809972469,0,XLRE.US;XLU.US;XME.US
2022-04-11,1.012030443,0,0,3,-0.01217196922,-0.1090776271,0,XLRE.US;XLU.US;XME.US
2022-04-12,1.021002537,0,0,3,0.008865438937,-0.1011792092,0,XLRE.US;XLU.US;XME.US
2022-04-13,1.037831115,0,0,3,0.01648240629,-0.08636447973,0,XLRE.US;XLU.US;XME.US
2022-04-14,1.04003707,0,0,3,0.00212554292,-0.08442250822,0,XLRE.US;XLU.US;XME.US
2022-04-18,1.035771803,0,0,3,-0.004101072259,-0.08817735767,0,XLRE.US;XLU.US;XME.US
2022-04-19,1.037369025,0,0,3,0.001542059957,-0.08677127249,0.320696394,XES.US;XLU.US;XME.US
2022-04-20,1.040517148,0,0,3,0.003034718853,-0.08399988005,0.3253580194,XES.US;XME.US;XOP.US
2022-04-21,0.9858298013,0,0,3,-0.05255785272,-0.1321428794,0,XES.US;XME.US;XOP.US
2022-04-22,0.9450960875,0,0,3,-0.04131921529,-0.1680020546,0,XES.US;XME.US;XOP.US
2022-04-25,0.9180185262,0,0,3,-0.02865059079,-0.1918392873,0.6489996957,XLP.US;XLRE.US;XOP.US
2022-04-26,0.902428817,0,0,3,-0.01698191131,-0.2055634009,0.3345486793,XLP.US;XLRE.US;XTN.US
2022-04-27,0.9025183907,0,0,3,9.925844224e-05,-0.2054845463,0,XLP.US;XLRE.US;XTN.US
2022-04-28,0.920911064,0,0,3,0.02037927811,-0.1892928949,0,XLP.US;XLRE.US;XTN.US
2022-04-29,0.8899330117,0,0,3,-0.03363848422,-0.2165638531,0,XLP.US;XLRE.US;XTN.US
2022-05-02,0.886538788,0,0,3,-0.003814021626,-0.2195518955,0.326583251,XLB.US;XLP.US;XTN.US
2022-05-03,0.8916985001,0,0,3,0.005820063595,-0.2150096379,0,XLB.US;XLP.US;XTN.US
2022-05-04,0.9143879495,0,0,3,0.02544520308,-0.1950353987,0,XLB.US;XLP.US;XTN.US
2022-05-05,0.8873470444,0,0,3,-0.02957268314,-0.2188403618,0.3278449401,XLB.US;XLE.US;XTN.US
2022-05-06,0.8857660324,0,0,3,-0.001781729088,-0.2202321767,0,XLB.US;XLE.US;XTN.US
2022-05-09,0.8233088105,0,0,3,-0.07051209868,-0.2752152424,0.3273726382,XLB.US;XLE.US;XOP.US
2022-05-10,0.8253808898,0,0,3,0.002516770488,-0.2733911255,0,XLB.US;XLE.US;XOP.US
2022-05-11,0.8305474829,0,0,3,0.006259647083,-0.2688428104,0,XLB.US;XLE.US;XOP.US
2022-05-12,0.8306496496,0,0,3,0.0001230113033,-0.2687528698,0,XLB.US;XLE.US;XOP.US
2022-05-13,0.8560505196,0,0,3,0.03057952291,-0.2463916814,0,XLB.US;XLE.US;XOP.US
2022-05-16,0.8696923677,0,0,3,0.01593579794,-0.2343823315,0,XLB.US;XLE.US;XOP.US
2022-05-17,0.8894908431,0,0,3,0.02276491795,-0.2169531081,0,XLB.US;XLE.US;XOP.US
2022-05-18,0.8629717499,0,0,3,-0.02981378998,-0.2402987037,0,XLB.US;XLE.US;XOP.US
2022-05-19,0.8637334434,0,0,3,0.0008826401737,-0.2396281608,0,XLB.US;XLE.US;XOP.US
2022-05-20,0.8660242971,0,0,3,0.002652269241,-0.23761145,0,XLB.US;XLE.US;XOP.US
2022-05-23,0.8908123623,0,0,3,0.02862282882,-0.215789733,0,XLB.US;XLE.US;XOP.US
2022-05-24,0.8893739861,0,0,3,-0.00161467916,-0.217055981,0,XLB.US;XLE.US;XOP.US
2022-05-25,0.9089509833,0,0,3,0.02201210905,-0.1998217318,0,XLB.US;XLE.US;XOP.US
2022-05-26,0.9247366125,0,0,3,0.01736686519,-0.1859251437,0,XLB.US;XLE.US;XOP.US
2022-05-27,0.9500029225,0,0,3,0.02732270966,-0.1636824128,0,XLB.US;XLE.US;XOP.US
2022-05-31,0.9355643991,0,0,3,-0.01519839894,-0.1763931011,0,XLB.US;XLE.US;XOP.US
2022-06-01,0.9470639459,0,0,3,0.01229156095,-0.1662696867,0.3144126266,XLE.US;XOP.US;XSD.US
2022-06-02,0.957247799,0,0,3,0.01075307865,-0.1573045191,0,XLE.US;XOP.US;XSD.US
2022-06-03,0.9563610233,0,0,3,-0.0009263804758,-0.1580851757,0,XLE.US;XOP.US;XSD.US
2022-06-06,0.9580094744,0,0,3,0.001723670259,-0.1566339922,0,XLE.US;XOP.US;XSD.US
2022-06-07,0.9818503511,0,0,3,0.02488584647,-0.1356461152,0.2992192109,TAN.US;XLE.US;XOP.US
2022-06-08,0.9755873723,0,0,3,-0.006378750902,-0.1411596133,0,TAN.US;XLE.US;XOP.US
2022-06-09,0.9564309041,0,0,3,-0.01963583037,-0.1580236575,0,TAN.US;XLE.US;XOP.US
2022-06-10,0.9405101168,0,0,3,-0.0166460402,-0.1720392295,0,TAN.US;XLE.US;XOP.US
2022-06-13,0.8850400982,0,0,3,-0.05897865175,-0.2208712395,0,TAN.US;XLE.US;XOP.US
2022-06-14,0.8806148792,0,0,3,-0.00500002089,-0.2247668995,0,TAN.US;XLE.US;XOP.US
2022-06-15,0.8768541151,0,0,3,-0.004270611571,-0.228077619,0,TAN.US;XLE.US;XOP.US
2022-06-16,0.8251228427,0,0,3,-0.05899644138,-0.2736182925,0,TAN.US;XLE.US;XOP.US
2022-06-17,0.8200215922,0,0,3,-0.006182413384,-0.2781090845,0.3533908458,GDX.US;TAN.US;XLE.US
2022-06-21,0.8325996361,0,0,3,0.01533867398,-0.2670362351,0.6828285592,TAN.US;XBI.US;XHS.US
2022-06-22,0.8432679335,0,0,3,0.01281323817,-0.2576445958,0,TAN.US;XBI.US;XHS.US
2022-06-23,0.879005974,0,0,3,0.04238040974,-0.2261832696,0,TAN.US;XBI.US;XHS.US
2022-06-24,0.8909889909,0,0,3,0.01363246354,-0.2156342412,0,TAN.US;XBI.US;XHS.US
2022-06-27,0.8950192206,0,0,3,0.004523321513,-0.2120863027,0,TAN.US;XBI.US;XHS.US
2022-06-28,0.8654018268,0,0,3,-0.03309134943,-0.2381594302,0,TAN.US;XBI.US;XHS.US
2022-06-29,0.8583845895,0,0,3,-0.008108646297,-0.2443369259,0,TAN.US;XBI.US;XHS.US
2022-06-30,0.8526195415,0,0,3,-0.006716159786,-0.2494120798,0.3016082313,XBI.US;XHS.US;XLU.US
2022-07-01,0.8787476038,0,0,3,0.03064445633,-0.2264107211,0,XBI.US;XHS.US;XLU.US
2022-07-05,0.8939239213,0,0,3,0.01727039425,-0.2130505293,0,XBI.US;XHS.US;XLU.US
2022-07-06,0.8967097605,0,0,3,0.003116416401,-0.210598067,0,XBI.US;XHS.US;XLU.US
2022-07-07,0.9180325783,0,0,3,0.02377895135,-0.1918269169,0,XBI.US;XHS.US;XLU.US
2022-07-08,0.9308350092,0,0,3,0.01394550827,-0.1805565325,0.2863074753,TAN.US;XBI.US;XHS.US
2022-07-11,0.8940132701,0,0,3,-0.0395577505,-0.2129718727,0,TAN.US;XBI.US;XHS.US
2022-07-12,0.8903973969,0,0,3,-0.004044540869,-0.2161550401,0,TAN.US;XBI.US;XHS.US
2022-07-13,0.8947828877,0,0,3,0.004925318472,-0.2122943541,0.2734182961,XBI.US;XHB.US;XHS.US
2022-07-14,0.8830221578,0,0,3,-0.01314366867,-0.2226476961,0,XBI.US;XHB.US;XHS.US
2022-07-15,0.8993942902,0,0,3,0.01854102097,-0.2082347907,0,XBI.US;XHB.US;XHS.US
2022-07-18,0.8831805378,0,0,3,-0.0180274131,-0.2225082692,0,XBI.US;XHB.US;XHS.US
2022-07-19,0.914672504,0,0,3,0.0356574504,-0.1947848964,0,XBI.US;XHB.US;XHS.US
2022-07-20,0.9275924418,0,0,3,0.01412520625,-0.183411067,0.3720179099,SMH.US;XHB.US;XHS.US
2022-07-21,0.9458858625,0,0,3,0.01972139907,-0.1673067908,0.2771243086,SMH.US;XHS.US;XSD.US
2022-07-22,0.926487206,0,0,3,-0.02050845374,-0.1843840409,0,SMH.US;XHS.US;XSD.US
2022-07-25,0.9233347724,0,0,3,-0.003402565783,-0.1871592279,0,SMH.US;XHS.US;XSD.US
2022-07-26,0.914409961,0,0,3,-0.009665845593,-0.1950160213,0,SMH.US;XHS.US;XSD.US
2022-07-27,0.9465156551,0,0,3,0.03511083155,-0.1667523644,0,SMH.US;XHS.US;XSD.US
2022-07-28,0.9582451921,0,0,3,0.01239233277,-0.1564264824,0,SMH.US;XHS.US;XSD.US
2022-07-29,0.9767589875,0,0,3,0.01932052,-0.1401282034,0.3455485654,SMH.US;TAN.US;XSD.US
2022-08-01,0.9678654781,0,0,3,-0.00910512167,-0.1479574407,0,SMH.US;TAN.US;XSD.US
2022-08-02,0.9728495422,0,0,3,0.005149542158,-0.1435698116,0,SMH.US;TAN.US;XSD.US
2022-08-03,0.9804131841,0,0,3,0.007774729362,-0.1369112987,0,SMH.US;TAN.US;XSD.US
2022-08-04,0.9898448851,0,0,3,0.009620128692,-0.1286082743,0,SMH.US;TAN.US;XSD.US
2022-08-05,0.9915943811,0,0,3,0.001767444591,-0.1270681377,0,SMH.US;TAN.US;XSD.US
2022-08-08,0.983833224,0,0,3,-0.007826947347,-0.1339005295,0,SMH.US;TAN.US;XSD.US
2022-08-09,0.9583713674,0,0,3,-0.02588025701,-0.1563154064,0,SMH.US;TAN.US;XSD.US
2022-08-10,0.9982306318,0,0,3,0.04159062531,-0.1212260365,0.6584394677,KCE.US;TAN.US;XBI.US
2022-08-11,0.9801074602,0,0,3,-0.01815529504,-0.1371804371,0,KCE.US;TAN.US;XBI.US
2022-08-12,1.001568868,0,0,3,0.02189699475,-0.1182872817,0,KCE.US;TAN.US;XBI.US
2022-08-15,1.005249042,0,0,3,0.00367440951,-0.1150475081,0,KCE.US;TAN.US;XBI.US
2022-08-16,0.9920488212,0,0,3,-0.01313129435,-0.1266680797,0,KCE.US;TAN.US;XBI.US
2022-08-17,0.9738537407,0,0,3,-0.01834091236,-0.1426857839,0.6593393321,KBE.US;KCE.US;XRT.US
2022-08-18,0.9730293009,0,0,3,-0.0008465745272,-0.1434115643,0,KBE.US;KCE.US;XRT.US
2022-08-19,0.9476063957,0,0,3,-0.02612758441,-0.165792151,0,KBE.US;KCE.US;XRT.US
2022-08-22,0.9232713927,0,0,3,-0.02568049682,-0.187215023,0,KBE.US;KCE.US;XRT.US
2022-08-23,0.9249197505,0,0,3,0.001785344807,-0.1857639216,0.3278362428,KBE.US;KCE.US;XOP.US
2022-08-24,0.9352215167,0,0,3,0.01113801084,-0.1766949513,0.3350142509,KBE.US;XLE.US;XOP.US
2022-08-25,0.9375470488,0,0,3,0.002486610986,-0.1746477119,0.3341862366,URA.US;XLE.US;XOP.US
2022-08-26,0.9195743781,0,0,3,-0.01916988668,-0.1904696217,0,URA.US;XLE.US;XOP.US
2022-08-29,0.9501271647,0,0,3,0.03322492151,-0.1635730385,0,URA.US;XLE.US;XOP.US
2022-08-30,0.9241943372,0,0,3,-0.02729405964,-0.1864025258,0,URA.US;XLE.US;XOP.US
2022-08-31,0.9233111483,0,0,3,-0.0009556311034,-0.1871800249,0,URA.US;XLE.US;XOP.US
2022-09-01,0.8895158159,0,0,3,-0.03660232246,-0.2169311237,0,URA.US;XLE.US;XOP.US
2022-09-02,0.8993228616,0,0,3,0.01102515043,-0.2082976716,0.3347113446,URA.US;XLE.US;XLU.US
2022-09-06,0.9038607053,0,0,3,0.005045844941,-0.2043028644,0,URA.US;XLE.US;XLU.US
2022-09-07,0.9135825831,0,0,3,0.01075594699,-0.1957443882,0,URA.US;XLE.US;XLU.US
2022-09-08,0.9284628553,0,0,3,0.01628782387,-0.1826448144,0.3246026943,TAN.US;URA.US;XLU.US
2022-09-09,0.9310537545,0,0,3,0.002790525368,-0.180363964,0,TAN.US;URA.US;XLU.US
2022-09-12,0.9330352726,0,0,3,0.002128253148,-0.1786195711,0,TAN.US;URA.US;XLU.US
2022-09-13,0.9080798801,0,0,3,-0.02674646204,-0.2005885915,0,TAN.US;URA.US;XLU.US
2022-09-14,0.9220394615,0,0,3,0.01537263592,-0.188299531,0,TAN.US;URA.US;XLU.US
2022-09-15,0.8902472202,0,0,3,-0.03448034779,-0.2162872455,0,TAN.US;URA.US;XLU.US
2022-09-16,0.866602668,0,0,3,-0.0265595349,-0.2371022917,0.6642290966,MLPX.US;TAN.US;XES.US
2022-09-19,0.8658859211,0,0,3,-0.0008270768271,-0.2377332667,0,MLPX.US;TAN.US;XES.US
2022-09-20,0.8523226597,0,0,3,-0.01566402806,-0.2496734342,0.3276010663,KBE.US;MLPX.US;TAN.US
2022-09-21,0.8414981541,0,0,3,-0.0127000092,-0.2592025885,0.3282570044,KBE.US;KRE.US;MLPX.US
2022-09-22,0.8246385457,0,0,3,-0.02003522914,-0.2740446344,0,KBE.US;KRE.US;MLPX.US
2022-09-23,0.7968517775,0,0,3,-0.03369569421,-0.2985062044,0,KBE.US;KRE.US;MLPX.US
2022-09-26,0.7837137833,0,0,3,-0.01648737511,-0.3100719958,0.3281499495,KBE.US;KRE.US;XLU.US
2022-09-27,0.7736269148,0,0,3,-0.01287060238,-0.3189517848,0,KBE.US;KRE.US;XLU.US
2022-09-28,0.785535547,0,0,3,0.01539324964,-0.3084682396,0,KBE.US;KRE.US;XLU.US
2022-09-29,0.7783138371,0,0,3,-0.009193358511,-0.314825739,0.6586893659,KRE.US;XHS.US;XLV.US
2022-09-30,0.7770867963,0,0,3,-0.00157653736,-0.3159059418,0.3333507992,SIL.US;XHS.US;XLV.US
2022-10-03,0.8043180618,0,0,3,0.0350427593,-0.2919333984,0,SIL.US;XHS.US;XLV.US
2022-10-04,0.8268787092,0,0,3,0.02804941036,-0.2720725477,0,SIL.US;XHS.US;XLV.US
2022-10-05,0.8246311895,0,0,3,-0.002718076679,-0.2740511103,0.3184273077,SIL.US;XHS.US;XOP.US
2022-10-06,0.8383302614,0,0,3,0.01661236205,-0.2619913846,0.3289035457,SIL.US;XES.US;XOP.US
2022-10-07,0.817899527,0,0,3,-0.02437074665,-0.2799772056,0,SIL.US;XES.US;XOP.US
2022-10-10,0.8012594112,0,0,3,-0.02034493878,-0.2946260252,0,SIL.US;XES.US;XOP.US
2022-10-11,0.7913778678,0,0,3,-0.01233251458,-0.3033250601,0,SIL.US;XES.US;XOP.US
2022-10-12,0.7981400555,0,0,3,0.008544827929,-0.2973720926,0,SIL.US;XES.US;XOP.US
2022-10-13,0.8199321758,0,0,3,0.02730362939,-0.2781878006,0,SIL.US;XES.US;XOP.US
2022-10-14,0.7825206504,0,0,3,-0.04562758543,-0.3111223484,0,SIL.US;XES.US;XOP.US
2022-10-17,0.8030569606,0,0,3,0.02624379331,-0.2930435857,0.3393152862,KIE.US;XES.US;XOP.US
2022-10-18,0.8141786025,0,0,3,0.01384913215,-0.2832528529,0,KIE.US;XES.US;XOP.US
2022-10-19,0.8330955069,0,0,3,0.02323434235,-0.2665997043,0,KIE.US;XES.US;XOP.US
2022-10-20,0.8248574619,0,0,3,-0.009888476167,-0.2738519156,0,KIE.US;XES.US;XOP.US
2022-10-21,0.8482727609,0,0,3,0.02838708521,-0.2532386881,0,KIE.US;XES.US;XOP.US
2022-10-24,0.8580278576,0,0,3,0.01149995277,-0.2446509683,0,KIE.US;XES.US;XOP.US
2022-10-25,0.8615813335,0,0,3,0.004141445819,-0.2415227312,0,KIE.US;XES.US;XOP.US
2022-10-26,0.8846413932,0,0,3,0.0267648088,-0.2212222321,0.3152321942,XES.US;XLE.US;XOP.US
2022-10-27,0.8822885713,0,0,3,-0.002659633489,-0.2232934955,0,XES.US;XLE.US;XOP.US
2022-10-28,0.8842047865,0,0,3,0.00217186904,-0.2216065907,0.3229869889,XES.US;XLE.US;XME.US
2022-10-31,0.8963248706,0,0,3,0.01370732695,-0.2109368978,0.3185195193,XES.US;XLE.US;XLI.US
2022-11-01,0.8958418783,0,0,3,-0.0005388585566,-0.2113620912,0,XES.US;XLE.US;XLI.US
2022-11-02,0.8764060863,0,0,3,-0.02169556083,-0.2284720329,0,XES.US;XLE.US;XLI.US
2022-11-03,0.8952813659,0,0,3,0.02153713884,-0.2118555279,0,XES.US;XLE.US;XLI.US
2022-11-04,0.9085146078,0,0,3,0.01478109839,-0.2002058869,0,XES.US;XLE.US;XLI.US
2022-11-07,0.9279211733,0,0,3,0.02136076324,-0.1831216742,0,XES.US;XLE.US;XLI.US
2022-11-08,0.9310541257,0,0,3,0.00337631311,-0.1803636372,0,XES.US;XLE.US;XLI.US
2022-11-09,0.8919498987,0,0,3,-0.04199995034,-0.2147883238,0,XES.US;XLE.US;XLI.US
2022-11-10,0.9214521255,0,0,3,0.03307610315,-0.1888165814,0,XES.US;XLE.US;XLI.US
2022-11-11,0.9397184653,0,0,3,0.01982342789,-0.1727361454,0.309763091,SIL.US;XES.US;XLI.US
2022-11-14,0.9326129836,0,0,3,-0.007561287706,-0.1789913254,0.3158722195,GDX.US;SIL.US;XES.US
2022-11-15,0.9259225059,0,0,3,-0.007173905845,-0.1848811643,0.3754652512,BOTZ.US;GDX.US;SIL.US
2022-11-16,0.9132645236,0,0,3,-0.01367067131,-0.196024386,0,BOTZ.US;GDX.US;SIL.US
2022-11-17,0.9009480137,0,0,3,-0.01348624593,-0.2068669989,0,BOTZ.US;GDX.US;SIL.US
2022-11-18,0.899689735,0,0,3,-0.001396616267,-0.2079747013,0.6263680064,BOTZ.US;SMH.US;XLE.US
