trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2023-04-19,1.012343674,0,0,3,0.003303889292,-0.04435369347,0,159819.SZ;159869.SZ;516510.SH
2023-04-20,1.05812196,0,0,3,0.04522010328,-0.001139268792,0,159819.SZ;159869.SZ;516510.SH
2023-04-21,1.005964318,0,0,3,-0.04929265644,-0.05037576765,0,159819.SZ;159869.SZ;516510.SH
2023-04-24,1.025459208,0,0,3,0.01937930627,-0.03197270881,0,159819.SZ;159869.SZ;516510.SH
2023-04-25,1.037495414,0,0,3,0.01173738122,-0.02061060346,0,159819.SZ;159869.SZ;516510.SH
2023-04-26,1.009243543,0,0,3,-0.02723083926,-0.04728019869,0,159819.SZ;159869.SZ;516510.SH
2023-04-27,0.9578874689,0,0,3,-0.05088571003,-0.09576002224,0.3475754477,159869.SZ;512980.SH;516510.SH
2023-04-28,1.028849816,0,0,3,0.07408213276,-0.02877199616,0.2277159127,159611.SZ;159869.SZ;512980.SH
2023-05-04,1.089427069,0,0,3,0.05887861604,0,0,159611.SZ;159869.SZ;512980.SH
2023-05-05,1.054112222,0,0,3,-0.03241598068,-0.03241598068,0,159611.SZ;159869.SZ;512980.SH
2023-05-08,1.051407536,0,0,3,-0.002565842888,-0.03489864926,0,159611.SZ;159869.SZ;512980.SH
2023-05-09,1.019204625,0,0,3,-0.03062838147,-0.06445814159,0,159611.SZ;159869.SZ;512980.SH
2023-05-10,1.001387304,0,0,3,-0.01748159279,-0.0808129034,0,159611.SZ;159869.SZ;512980.SH
2023-05-11,1.020097295,0,0,3,0.01868407016,-0.0636387472,0,159611.SZ;159869.SZ;512980.SH
2023-05-12,0.9825670268,0,0,3,-0.03679087118,-0.09808829343,0,159611.SZ;159869.SZ;512980.SH
2023-05-15,0.9768457459,0,0,3,-0.005822789443,-0.1033399354,0.4078298406,159611.SZ;159941.SZ;512980.SH
2023-05-16,0.9641534868,0,0,3,-0.01299310467,-0.1149903335,0,159611.SZ;159941.SZ;512980.SH
2023-05-17,0.9707372012,0,0,3,0.006828491988,-0.108947052,0,159611.SZ;159941.SZ;512980.SH
2023-05-18,0.9737074783,0,0,3,0.00305981584,-0.1062205941,0.3454436977,159611.SZ;159941.SZ;512660.SH
2023-05-19,0.9821952445,0,0,3,0.00871695705,-0.09842955743,0,159611.SZ;159941.SZ;512660.SH
2023-05-22,0.9850090727,0,0,3,0.002864835898,-0.09584670606,0,159611.SZ;159941.SZ;512660.SH
2023-05-23,0.9762882186,0,0,3,-0.008853577468,-0.1038516973,0,159611.SZ;159941.SZ;512660.SH
2023-05-24,0.9661541402,0,0,3,-0.01038021173,-0.1131539064,0,159611.SZ;159941.SZ;512660.SH
2023-05-25,0.9767046365,0,0,3,0.01092009635,-0.1034694616,0,159611.SZ;159941.SZ;512660.SH
2023-05-26,0.9789295735,0,0,3,0.002278003937,-0.1014271615,0,159611.SZ;159941.SZ;512660.SH
2023-05-29,1.001995547,0,0,3,0.02356244404,-0.08025458931,0,159611.SZ;159941.SZ;512660.SH
2023-05-30,0.9986931953,0,0,3,-0.003295774582,-0.08328586286,0,159611.SZ;159941.SZ;512660.SH
2023-05-31,0.9965317661,0,0,3,-0.002164257474,-0.08526986828,0,159611.SZ;159941.SZ;512660.SH
2023-06-01,0.9949219136,0,0,3,-0.00161545532,-0.08674757394,0,159611.SZ;159941.SZ;512660.SH
2023-06-02,0.9989929589,0,0,3,0.004091823942,-0.0830107058,0,159611.SZ;159941.SZ;512660.SH
2023-06-05,0.9976755816,0,0,3,-0.001318705275,-0.08421994442,0,159611.SZ;159941.SZ;512660.SH
2023-06-06,0.9867098203,0,0,3,-0.01099130971,-0.09428556663,0.3248617496,159611.SZ;159869.SZ;159941.SZ
2023-06-07,0.9864169845,0,0,3,-0.0002967800129,-0.09455436457,0,159611.SZ;159869.SZ;159941.SZ
2023-06-08,0.9699464247,0,0,3,-0.01669736036,-0.1096729166,0,159611.SZ;159869.SZ;159941.SZ
2023-06-09,1.001246737,0,0,3,0.03227014583,-0.08094193181,0,159611.SZ;159869.SZ;159941.SZ
2023-06-12,0.998871367,0,0,3,-0.002372412478,-0.08312231664,0,159611.SZ;159869.SZ;159941.SZ
2023-06-13,1.014779736,0,0,3,0.01592634444,-0.06851980685,0.2229371274,159869.SZ;159941.SZ;159996.SZ
2023-06-14,1.01973154,0,0,3,0.00487968284,-0.06397447893,0,159869.SZ;159941.SZ;159996.SZ
