trade_date,equity,cash,cash_ratio,n_positions,daily_return,drawdown,turnover,positions
2021-12-02,0.9995888356,1.110223025e-16,1.110679697e-16,3,-0.0004111643813,-0.0004111643813,0.5,159851.SZ;512660.SH;516150.SH
2021-12-03,1.001940828,1.110223025e-16,1.108072447e-16,3,0.002352959653,0,0,159851.SZ;512660.SH;516150.SH
2021-12-06,0.9885245348,0,0,3,-0.01339030478,-0.01339030478,0.6617361629,512480.SH;512660.SH;516970.SH
2021-12-07,0.9737718703,0,0,3,-0.01492392347,-0.02811439237,0,512480.SH;512660.SH;516970.SH
2021-12-08,0.9924308467,0,0,3,0.01916154796,-0.009491559686,0.3347726608,512480.SH;512690.SH;516970.SH
2021-12-09,0.9958583015,0,0,3,0.003453595646,-0.006070744048,0,512480.SH;512690.SH;516970.SH
2021-12-10,0.991618119,0,0,3,-0.004257817071,-0.010302713,0.6515657048,159732.SZ;159928.SZ;512690.SH
2021-12-13,0.9979535474,0,0,3,0.006388980014,-0.003979556815,0,159732.SZ;159928.SZ;512690.SH
2021-12-14,1.001435541,0,0,3,0.003489133628,-0.0005043083929,0,159732.SZ;159928.SZ;512690.SH
2021-12-15,0.9865614183,0,0,3,-0.01485280056,-0.01534961856,0,159732.SZ;159928.SZ;512690.SH
2021-12-16,0.9806832723,0,0,3,-0.005958215926,-0.02121637814,0,159732.SZ;159928.SZ;512690.SH
2021-12-17,0.9648717073,0,0,3,-0.01612300884,-0.03699731513,0.3244054212,159732.SZ;512690.SH;512980.SH
2021-12-20,0.9356799622,0,0,3,-0.03025453524,-0.0661325138,0.3416999943,159732.SZ;159869.SZ;512980.SH
2021-12-21,0.9508283361,0,0,3,0.01618969578,-0.0510134833,0.3310765779,159869.SZ;512980.SH;516970.SH
2021-12-22,0.9667609297,0,0,3,0.01675654058,-0.03511175222,0,159869.SZ;512980.SH;516970.SH
2021-12-23,0.9599176591,0,0,3,-0.0070785552,-0.04194176694,0,159869.SZ;512980.SH;516970.SH
2021-12-24,0.9570677928,0,0,3,-0.002968865397,-0.04478611288,0,159869.SZ;512980.SH;516970.SH
2021-12-27,0.9399675389,0,0,3,-0.01786733816,-0.06185324241,0.3173622609,159869.SZ;512980.SH;516520.SH
2021-12-28,0.9347912834,0,0,3,-0.005506844932,-0.06701947113,0.3432347612,159732.SZ;512980.SH;516520.SH
2021-12-29,0.9219822823,0,0,3,-0.0137025252,-0.07980366034,0,159732.SZ;512980.SH;516520.SH
2021-12-30,0.9404984594,0,0,3,0.02008300752,-0.06132335033,0.3358581505,159732.SZ;512660.SH;516520.SH
2021-12-31,0.9404090001,0,0,3,-9.511908266e-05,-0.06141263639,0,159732.SZ;512660.SH;516520.SH
2022-01-04,0.9472221693,0,0,3,0.007244900097,-0.05461266471,0.3396177647,512660.SH;512980.SH;516520.SH
2022-01-05,0.9379077186,0,0,3,-0.009833438295,-0.06390907274,0.3163483026,159869.SZ;512660.SH;512980.SH
2022-01-06,0.9265912466,0,0,3,-0.01206565612,-0.07520362396,0.3182220375,159869.SZ;512200.SH;512980.SH
2022-01-07,0.9178423346,0,0,3,-0.009442040423,-0.08393558873,0,159869.SZ;512200.SH;512980.SH
2022-01-10,0.9203856236,0,0,3,0.002770943282,-0.0813972262,0,159869.SZ;512200.SH;512980.SH
2022-01-11,0.9018536674,0,0,3,-0.02013499099,-0.09989328478,0,159869.SZ;512200.SH;512980.SH
2022-01-12,0.9056219234,0,0,3,0.004178345325,-0.09613232809,0,159869.SZ;512200.SH;512980.SH
2022-01-13,0.8979041488,0,0,3,-0.008522071294,-0.1038351528,0.6599508075,512200.SH;512800.SH;516970.SH
2022-01-14,0.8773596119,0,0,3,-0.02288054574,-0.1243398936,0,512200.SH;512800.SH;516970.SH
2022-01-17,0.8861606523,0,0,3,0.0100312806,-0.1155559014,0.3273881931,512200.SH;512800.SH;516520.SH
2022-01-18,0.8939536825,0,0,3,0.008794150501,-0.1077779669,0.3309188873,159819.SZ;512200.SH;516520.SH
2022-01-19,0.8902108943,0,0,3,-0.004186780901,-0.111513505,0,159819.SZ;512200.SH;516520.SH
2022-01-20,0.881880257,0,0,3,-0.009358049143,-0.1198280053,0,159819.SZ;512200.SH;516520.SH
2022-01-21,0.8704695235,0,0,3,-0.01293909618,-0.1312166354,0,159819.SZ;512200.SH;516520.SH
2022-01-24,0.8774077701,0,0,3,0.007970694467,-0.1242918286,0,159819.SZ;512200.SH;516520.SH
2022-01-25,0.8466172695,0,0,3,-0.03509257806,-0.155022686,0,159819.SZ;512200.SH;516520.SH
2022-01-26,0.8489965505,0,0,3,0.002810338393,-0.1526480138,0.6534978098,159851.SZ;512200.SH;512800.SH
2022-01-27,0.82592649,0,0,3,-0.02717332647,-0.175673386,0,159851.SZ;512200.SH;512800.SH
2022-01-28,0.8159571776,0,0,3,-0.01207045969,-0.1856233871,0.3165590294,512200.SH;512800.SH;516970.SH
2022-02-07,0.847620623,0,0,3,0.03880527829,-0.1540212761,0,512200.SH;512800.SH;516970.SH
2022-02-08,0.8562779894,0,0,3,0.01021372793,-0.1453806795,0,512200.SH;512800.SH;516970.SH
2022-02-09,0.8537992865,0,0,3,-0.0028947409,-0.147854581,0,512200.SH;512800.SH;516970.SH
2022-02-10,0.8636467265,0,0,3,0.01153367091,-0.1380262162,0,512200.SH;512800.SH;516970.SH
2022-02-11,0.8616175934,0,0,3,-0.002349494325,-0.1400514187,0,512200.SH;512800.SH;516970.SH
2022-02-14,0.8430587193,0,0,3,-0.0215395719,-0.158574343,0,512200.SH;512800.SH;516970.SH
2022-02-15,0.8378031399,0,0,3,-0.00623394234,-0.163819742,0,512200.SH;512800.SH;516970.SH
2022-02-16,0.8391019679,0,0,3,0.001550278343,-0.1625234299,0.6784952203,159851.SZ;512400.SH;516970.SH
2022-02-17,0.846125158,0,0,3,0.008369888677,-0.1555138442,0.3284413374,512400.SH;515220.SH;516970.SH
2022-02-18,0.8601804137,0,0,3,0.01661131997,-0.1414858145,0,512400.SH;515220.SH;516970.SH
2022-02-21,0.8639413606,0,0,3,0.004372276871,-0.1377321528,0,512400.SH;515220.SH;516970.SH
2022-02-22,0.8643185589,0,0,3,0.0004366016956,-0.1373556852,0,512400.SH;515220.SH;516970.SH
2022-02-23,0.8660451845,0,0,3,0.0019976727,-0.1356324042,0.3106935834,512400.SH;515220.SH;516150.SH
2022-02-24,0.8542892759,0,0,3,-0.01357424398,-0.1473655408,0,512400.SH;515220.SH;516150.SH
2022-02-25,0.8517023179,0,0,3,-0.003028199093,-0.1499474877,0.3156815733,512400.SH;515220.SH;515790.SH
2022-02-28,0.8645855485,0,0,3,0.01512644781,-0.1370892127,0.32921119,159995.SZ;512400.SH;515790.SH
2022-03-01,0.8603700075,0,0,3,-0.004875794016,-0.141296588,0,159995.SZ;512400.SH;515790.SH
2022-03-02,0.8609066811,0,0,3,0.000623770724,-0.1407609539,0,159995.SZ;512400.SH;515790.SH
2022-03-03,0.8490766484,0,0,3,-0.01374136468,-0.152568071,0,159995.SZ;512400.SH;515790.SH
2022-03-04,0.8415954368,0,0,3,-0.008810996817,-0.1600347911,0.3170200673,512400.SH;515220.SH;515790.SH
2022-03-07,0.8362610642,0,0,3,-0.006338404867,-0.1653588306,0,512400.SH;515220.SH;515790.SH
2022-03-08,0.8023165311,0,0,3,-0.04059083289,-0.1992376109,0,512400.SH;515220.SH;515790.SH
2022-03-09,0.8050684005,0,0,3,0.003429904906,-0.196491072,0,512400.SH;515220.SH;515790.SH
2022-03-10,0.813167925,0,0,3,0.01006066636,-0.1884072368,0.3420676927,515220.SH;515790.SH;516970.SH
2022-03-11,0.8039161556,0,0,3,-0.01137744024,-0.1976410849,0,515220.SH;515790.SH;516970.SH
2022-03-14,0.7789334243,0,0,3,-0.03107628958,-0.2225754229,0,515220.SH;515790.SH;516970.SH
2022-03-15,0.7442623554,0,0,3,-0.04451095282,-0.2571793316,0.332955703,159992.SZ;515220.SH;515790.SH
2022-03-16,0.7689491661,0,0,3,0.03316950063,-0.232540341,0.3151822203,159941.SZ;159992.SZ;515790.SH
2022-03-17,0.7827611899,0,0,3,0.01796220666,-0.218755072,0,159941.SZ;159992.SZ;515790.SH
2022-03-18,0.787716113,0,0,3,0.006330057215,-0.2138097469,0.3367031933,159851.SZ;159941.SZ;159992.SZ
2022-03-21,0.7958390922,0,0,3,0.01031206424,-0.2057025025,0,159851.SZ;159941.SZ;159992.SZ
2022-03-22,0.78623033,0,0,3,-0.01207374991,-0.2152926518,0.3239116762,159941.SZ;159992.SZ;515030.SH
2022-03-23,0.7960477816,0,0,3,0.0124867373,-0.2054942173,0,159941.SZ;159992.SZ;515030.SH
